scenario,member_or_default,event_id,operator,model_level,threshold_gsi21,direction,crossing_sequence,crossing_ordinal,crossing_date,inside_event_window
PHOTOPERIOD_UNCONSTRAINED,GSI-4377,2025-rising,EVENT_YEAR_RELATIVE,0.50,0.43589896398165423,rising,21,739363.396301056,2025-04-22,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4377,2025-rising,EVENT_YEAR_RELATIVE,0.50,0.43589896398165423,falling,22,739365.015631859,2025-04-24,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4377,2025-rising,EVENT_YEAR_RELATIVE,0.50,0.43589896398165423,rising,23,739420.213476156,2025-06-18,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4377,2025-rising,EVENT_YEAR_RELATIVE,0.50,0.43589896398165423,falling,24,739443.956735266,2025-07-11,True
PHOTOPERIOD_UNCONSTRAINED,GSI-4377,2025-rising,EVENT_YEAR_RELATIVE,0.50,0.43589896398165423,rising,25,739456.325593306,2025-07-24,True
PHOTOPERIOD_UNCONSTRAINED,GSI-4377,2025-rising,EVENT_YEAR_RELATIVE,0.50,0.43589896398165423,falling,26,739475.299366311,2025-08-12,True
PHOTOPERIOD_UNCONSTRAINED,GSI-4377,2025-rising,EVENT_YEAR_RELATIVE,0.50,0.43589896398165423,rising,27,739476.477197885,2025-08-13,True
PHOTOPERIOD_UNCONSTRAINED,GSI-4377,2025-rising,EVENT_YEAR_RELATIVE,0.50,0.43589896398165423,falling,28,739479.477897487,2025-08-16,True
PHOTOPERIOD_UNCONSTRAINED,GSI-4377,2025-rising,EVENT_YEAR_RELATIVE,0.50,0.43589896398165423,rising,29,739780.025283783,2026-06-13,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4377,2025-rising,EVENT_YEAR_RELATIVE,0.50,0.43589896398165423,falling,30,739798.738459727,2026-07-01,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4377,2025-rising,EVENT_YEAR_RELATIVE,0.50,0.43589896398165423,rising,31,739804.902808648,2026-07-07,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4377,2025-rising,EVENT_YEAR_RELATIVE,0.50,0.43589896398165423,falling,32,739805.011765915,2026-07-08,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4377,2025-rising,EVENT_YEAR_RELATIVE,0.50,0.43589896398165423,rising,33,739812.446501594,2026-07-15,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,ABSOLUTE_0_5,0.50,0.5,rising,1,738277.455443773,2022-05-02,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,ABSOLUTE_0_5,0.50,0.5,falling,2,738382.789337761,2022-08-15,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,ABSOLUTE_0_5,0.50,0.5,rising,3,738522.521834448,2023-01-02,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,ABSOLUTE_0_5,0.50,0.5,falling,4,738536.719641697,2023-01-16,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,ABSOLUTE_0_5,0.50,0.5,rising,5,738549.435036390,2023-01-29,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,ABSOLUTE_0_5,0.50,0.5,falling,6,738550.788848311,2023-01-30,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,ABSOLUTE_0_5,0.50,0.5,rising,7,738556.606864551,2023-02-05,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,ABSOLUTE_0_5,0.50,0.5,falling,8,738569.166856090,2023-02-18,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,ABSOLUTE_0_5,0.50,0.5,rising,9,738588.643288740,2023-03-09,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,ABSOLUTE_0_5,0.50,0.5,falling,10,738684.770810108,2023-06-13,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,ABSOLUTE_0_5,0.50,0.5,rising,11,738687.611593409,2023-06-16,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,ABSOLUTE_0_5,0.50,0.5,falling,12,738749.503806103,2023-08-17,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,ABSOLUTE_0_5,0.50,0.5,rising,13,738750.466611338,2023-08-18,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,ABSOLUTE_0_5,0.50,0.5,falling,14,738752.393112008,2023-08-20,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,ABSOLUTE_0_5,0.50,0.5,rising,15,738895.883796357,2024-01-10,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,ABSOLUTE_0_5,0.50,0.5,falling,16,738902.785211557,2024-01-17,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,ABSOLUTE_0_5,0.50,0.5,rising,17,738958.109926861,2024-03-13,True
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,ABSOLUTE_0_5,0.50,0.5,falling,18,739012.509040076,2024-05-06,True
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,ABSOLUTE_0_5,0.50,0.5,rising,19,739034.627553117,2024-05-28,True
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,ABSOLUTE_0_5,0.50,0.5,falling,20,739040.013184301,2024-06-03,True
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,ABSOLUTE_0_5,0.50,0.5,rising,21,739046.910587393,2024-06-09,True
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,ABSOLUTE_0_5,0.50,0.5,falling,22,739109.627966843,2024-08-11,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,ABSOLUTE_0_5,0.50,0.5,rising,23,739277.299314315,2025-01-26,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,ABSOLUTE_0_5,0.50,0.5,falling,24,739354.278911799,2025-04-13,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,ABSOLUTE_0_5,0.50,0.5,rising,25,739359.674089851,2025-04-18,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,ABSOLUTE_0_5,0.50,0.5,falling,26,739371.228833449,2025-04-30,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,ABSOLUTE_0_5,0.50,0.5,rising,27,739375.592484110,2025-05-04,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,ABSOLUTE_0_5,0.50,0.5,falling,28,739378.789806485,2025-05-07,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,ABSOLUTE_0_5,0.50,0.5,rising,29,739405.256332868,2025-06-03,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,ABSOLUTE_0_5,0.50,0.5,falling,30,739484.313333538,2025-08-21,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,ABSOLUTE_0_5,0.50,0.5,rising,31,739777.233711776,2026-06-10,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,rising,1,738275.870232959,2022-04-30,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,falling,2,738390.266484371,2022-08-23,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,rising,3,738517.187008960,2022-12-28,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,falling,4,738544.732073053,2023-01-24,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,rising,5,738546.132718831,2023-01-26,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,falling,6,738570.903034923,2023-02-19,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,rising,7,738586.878166688,2023-03-07,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,falling,8,738754.599554638,2023-08-22,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,rising,9,738893.015173958,2024-01-08,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,falling,10,738906.894132265,2024-01-21,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,rising,11,738934.968607333,2024-02-18,True
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,falling,12,738941.686406362,2024-02-25,True
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,rising,13,738954.989320071,2024-03-09,True
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,falling,14,739016.348413659,2024-05-10,True
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,rising,15,739032.147068264,2024-05-26,True
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,falling,16,739112.280037972,2024-08-14,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,rising,17,739275.793201426,2025-01-24,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,falling,18,739380.985443111,2025-05-09,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,rising,19,739393.068942025,2025-05-22,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,falling,20,739396.481425315,2025-05-25,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,rising,21,739399.824193314,2025-05-28,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,falling,22,739486.243875356,2025-08-23,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-falling,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,rising,23,739774.970933526,2026-06-07,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,ABSOLUTE_0_5,0.50,0.5,rising,1,738277.455443773,2022-05-02,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,ABSOLUTE_0_5,0.50,0.5,falling,2,738382.789337761,2022-08-15,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,ABSOLUTE_0_5,0.50,0.5,rising,3,738522.521834448,2023-01-02,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,ABSOLUTE_0_5,0.50,0.5,falling,4,738536.719641697,2023-01-16,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,ABSOLUTE_0_5,0.50,0.5,rising,5,738549.435036390,2023-01-29,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,ABSOLUTE_0_5,0.50,0.5,falling,6,738550.788848311,2023-01-30,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,ABSOLUTE_0_5,0.50,0.5,rising,7,738556.606864551,2023-02-05,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,ABSOLUTE_0_5,0.50,0.5,falling,8,738569.166856090,2023-02-18,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,ABSOLUTE_0_5,0.50,0.5,rising,9,738588.643288740,2023-03-09,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,ABSOLUTE_0_5,0.50,0.5,falling,10,738684.770810108,2023-06-13,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,ABSOLUTE_0_5,0.50,0.5,rising,11,738687.611593409,2023-06-16,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,ABSOLUTE_0_5,0.50,0.5,falling,12,738749.503806103,2023-08-17,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,ABSOLUTE_0_5,0.50,0.5,rising,13,738750.466611338,2023-08-18,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,ABSOLUTE_0_5,0.50,0.5,falling,14,738752.393112008,2023-08-20,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,ABSOLUTE_0_5,0.50,0.5,rising,15,738895.883796357,2024-01-10,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,ABSOLUTE_0_5,0.50,0.5,falling,16,738902.785211557,2024-01-17,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,ABSOLUTE_0_5,0.50,0.5,rising,17,738958.109926861,2024-03-13,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,ABSOLUTE_0_5,0.50,0.5,falling,18,739012.509040076,2024-05-06,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,ABSOLUTE_0_5,0.50,0.5,rising,19,739034.627553117,2024-05-28,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,ABSOLUTE_0_5,0.50,0.5,falling,20,739040.013184301,2024-06-03,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,ABSOLUTE_0_5,0.50,0.5,rising,21,739046.910587393,2024-06-09,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,ABSOLUTE_0_5,0.50,0.5,falling,22,739109.627966843,2024-08-11,True
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,ABSOLUTE_0_5,0.50,0.5,rising,23,739277.299314315,2025-01-26,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,ABSOLUTE_0_5,0.50,0.5,falling,24,739354.278911799,2025-04-13,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,ABSOLUTE_0_5,0.50,0.5,rising,25,739359.674089851,2025-04-18,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,ABSOLUTE_0_5,0.50,0.5,falling,26,739371.228833449,2025-04-30,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,ABSOLUTE_0_5,0.50,0.5,rising,27,739375.592484110,2025-05-04,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,ABSOLUTE_0_5,0.50,0.5,falling,28,739378.789806485,2025-05-07,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,ABSOLUTE_0_5,0.50,0.5,rising,29,739405.256332868,2025-06-03,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,ABSOLUTE_0_5,0.50,0.5,falling,30,739484.313333538,2025-08-21,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,ABSOLUTE_0_5,0.50,0.5,rising,31,739777.233711776,2026-06-10,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,rising,1,738275.870232959,2022-04-30,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,falling,2,738390.266484371,2022-08-23,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,rising,3,738517.187008960,2022-12-28,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,falling,4,738544.732073053,2023-01-24,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,rising,5,738546.132718831,2023-01-26,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,falling,6,738570.903034923,2023-02-19,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,rising,7,738586.878166688,2023-03-07,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,falling,8,738754.599554638,2023-08-22,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,rising,9,738893.015173958,2024-01-08,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,falling,10,738906.894132265,2024-01-21,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,rising,11,738934.968607333,2024-02-18,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,falling,12,738941.686406362,2024-02-25,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,rising,13,738954.989320071,2024-03-09,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,falling,14,739016.348413659,2024-05-10,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,rising,15,739032.147068264,2024-05-26,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,falling,16,739112.280037972,2024-08-14,True
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,rising,17,739275.793201426,2025-01-24,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,falling,18,739380.985443111,2025-05-09,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,rising,19,739393.068942025,2025-05-22,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,falling,20,739396.481425315,2025-05-25,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,rising,21,739399.824193314,2025-05-28,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,falling,22,739486.243875356,2025-08-23,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2024-rising,EVENT_YEAR_RELATIVE,0.50,0.42828033862071679,rising,23,739774.970933526,2026-06-07,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,ABSOLUTE_0_5,0.50,0.5,rising,1,738277.455443773,2022-05-02,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,ABSOLUTE_0_5,0.50,0.5,falling,2,738382.789337761,2022-08-15,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,ABSOLUTE_0_5,0.50,0.5,rising,3,738522.521834448,2023-01-02,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,ABSOLUTE_0_5,0.50,0.5,falling,4,738536.719641697,2023-01-16,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,ABSOLUTE_0_5,0.50,0.5,rising,5,738549.435036390,2023-01-29,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,ABSOLUTE_0_5,0.50,0.5,falling,6,738550.788848311,2023-01-30,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,ABSOLUTE_0_5,0.50,0.5,rising,7,738556.606864551,2023-02-05,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,ABSOLUTE_0_5,0.50,0.5,falling,8,738569.166856090,2023-02-18,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,ABSOLUTE_0_5,0.50,0.5,rising,9,738588.643288740,2023-03-09,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,ABSOLUTE_0_5,0.50,0.5,falling,10,738684.770810108,2023-06-13,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,ABSOLUTE_0_5,0.50,0.5,rising,11,738687.611593409,2023-06-16,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,ABSOLUTE_0_5,0.50,0.5,falling,12,738749.503806103,2023-08-17,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,ABSOLUTE_0_5,0.50,0.5,rising,13,738750.466611338,2023-08-18,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,ABSOLUTE_0_5,0.50,0.5,falling,14,738752.393112008,2023-08-20,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,ABSOLUTE_0_5,0.50,0.5,rising,15,738895.883796357,2024-01-10,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,ABSOLUTE_0_5,0.50,0.5,falling,16,738902.785211557,2024-01-17,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,ABSOLUTE_0_5,0.50,0.5,rising,17,738958.109926861,2024-03-13,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,ABSOLUTE_0_5,0.50,0.5,falling,18,739012.509040076,2024-05-06,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,ABSOLUTE_0_5,0.50,0.5,rising,19,739034.627553117,2024-05-28,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,ABSOLUTE_0_5,0.50,0.5,falling,20,739040.013184301,2024-06-03,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,ABSOLUTE_0_5,0.50,0.5,rising,21,739046.910587393,2024-06-09,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,ABSOLUTE_0_5,0.50,0.5,falling,22,739109.627966843,2024-08-11,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,ABSOLUTE_0_5,0.50,0.5,rising,23,739277.299314315,2025-01-26,True
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,ABSOLUTE_0_5,0.50,0.5,falling,24,739354.278911799,2025-04-13,True
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,ABSOLUTE_0_5,0.50,0.5,rising,25,739359.674089851,2025-04-18,True
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,ABSOLUTE_0_5,0.50,0.5,falling,26,739371.228833449,2025-04-30,True
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,ABSOLUTE_0_5,0.50,0.5,rising,27,739375.592484110,2025-05-04,True
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,ABSOLUTE_0_5,0.50,0.5,falling,28,739378.789806485,2025-05-07,True
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,ABSOLUTE_0_5,0.50,0.5,rising,29,739405.256332868,2025-06-03,True
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,ABSOLUTE_0_5,0.50,0.5,falling,30,739484.313333538,2025-08-21,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,ABSOLUTE_0_5,0.50,0.5,rising,31,739777.233711776,2026-06-10,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,EVENT_YEAR_RELATIVE,0.50,0.49892745178859782,rising,1,738277.428353969,2022-05-02,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,EVENT_YEAR_RELATIVE,0.50,0.49892745178859782,falling,2,738383.003790298,2022-08-16,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,EVENT_YEAR_RELATIVE,0.50,0.49892745178859782,rising,3,738522.491119667,2023-01-02,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,EVENT_YEAR_RELATIVE,0.50,0.49892745178859782,falling,4,738536.771137590,2023-01-16,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,EVENT_YEAR_RELATIVE,0.50,0.49892745178859782,rising,5,738549.399045532,2023-01-29,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,EVENT_YEAR_RELATIVE,0.50,0.49892745178859782,falling,6,738550.839101685,2023-01-30,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,EVENT_YEAR_RELATIVE,0.50,0.49892745178859782,rising,7,738556.574509430,2023-02-05,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,EVENT_YEAR_RELATIVE,0.50,0.49892745178859782,falling,8,738569.189379603,2023-02-18,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,EVENT_YEAR_RELATIVE,0.50,0.49892745178859782,rising,9,738588.619299501,2023-03-09,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,EVENT_YEAR_RELATIVE,0.50,0.49892745178859782,falling,10,738684.825643404,2023-06-13,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,EVENT_YEAR_RELATIVE,0.50,0.49892745178859782,rising,11,738687.567104787,2023-06-16,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,EVENT_YEAR_RELATIVE,0.50,0.49892745178859782,falling,12,738749.575661844,2023-08-17,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,EVENT_YEAR_RELATIVE,0.50,0.49892745178859782,rising,13,738750.399039561,2023-08-18,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,EVENT_YEAR_RELATIVE,0.50,0.49892745178859782,falling,14,738752.502996456,2023-08-20,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,EVENT_YEAR_RELATIVE,0.50,0.49892745178859782,rising,15,738895.811304341,2024-01-10,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,EVENT_YEAR_RELATIVE,0.50,0.49892745178859782,falling,16,738902.830997003,2024-01-17,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,EVENT_YEAR_RELATIVE,0.50,0.49892745178859782,rising,17,738958.081442687,2024-03-13,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,EVENT_YEAR_RELATIVE,0.50,0.49892745178859782,falling,18,739012.554517286,2024-05-06,False
PHOTOPERIOD_UNCONSTRAINED,GSI-4393,2025-falling,EVENT_YEAR_RELATIVE,0.50,0.49892745178859782,rising,19,739034.570272770,2024-05-28,False
